time,open,high,low,close,Trend Strength,Bar Color Value,Smart Trail,Smart Trail Extremity,Neo Lead,Neo Lag,Bullish.1,Bullish+.1,Bearish.1,Bearish+.1,Trend Strength.1,Bar Color Value.1
2022-10-27T12:00:00-05:00,20567.4,20638.9,20543.1,20577.1,80.27207813844363,1,20393.25808113291,20480.36158477401,20575.09315037852,20308.686300757035,0,0,0,0,80.27207813844363,1
2022-10-27T13:00:00-05:00,20577.2,20589.0,20545.6,20574.3,78.80559948198182,1,20402.45282294789,20485.132521140116,20575.09315037852,20308.686300757035,0,0,0,0,78.80559948198182,1
2022-10-27T14:00:00-05:00,20574.3,20670.1,20574.3,20624.7,77.4730441479867,1,20411.32240027333,20490.70246610987,20575.09315037852,20308.686300757035,0,0,0,0,77.4730441479867,1
2022-10-27T15:00:00-05:00,20624.8,20629.3,20234.1,20390.4,74.82776914085186,1,20713.25275225654,20632.539564192404,20575.09315037852,20308.686300757035,0,0,0,0,74.82776914085186,1
2022-10-27T16:00:00-05:00,20390.3,20404.3,20316.4,20399.4,72.09608828757273,1,20697.620801254416,20620.927665880507,20575.09315037852,20308.686300757035,0,0,0,0,72.09608828757273,1
2022-10-27T17:00:00-05:00,20399.5,20411.1,20185.4,20262.6,68.33843817544104,0,20673.935055357106,20571.10129151783,20545.878515529203,20308.686300757035,0,0,1,0,68.33843817544104,0
2022-10-27T18:00:00-05:00,20262.6,20289.9,20202.0,20284.6,64.59330169670119,0,20650.9035109144,20554.152991749565,20545.878515529203,20308.686300757035,0,0,0,0,64.59330169670119,0
2022-10-27T19:00:00-05:00,20284.7,20328.0,20152.3,20277.1,60.65709279193538,0,20627.03116858856,20536.459461142364,20545.878515529203,20308.686300757035,0,0,0,0,60.65709279193538,0
2022-10-27T20:00:00-05:00,20277.0,20318.9,20223.4,20318.9,56.89256289090123,0,20607.46765265157,20522.64642169946,20545.878515529203,20308.686300757035,0,0,0,0,56.89256289090123,0
2022-10-27T21:00:00-05:00,20318.9,20318.9,20171.9,20217.8,52.31982548561757,0,20582.574270149107,20491.38070261183,20501.737270208894,20308.686300757035,0,0,0,0,52.31982548561757,0
2022-10-27T22:00:00-05:00,20217.8,20286.5,20205.9,20286.4,48.1989856432755,0,20563.585634828567,20478.238764901696,20501.737270208894,20308.686300757035,0,0,0,0,48.1989856432755,0
2022-10-27T23:00:00-05:00,20286.4,20298.6,20239.8,20243.4,43.67496845170769,0,20543.189252675864,20463.27912689117,20501.737270208894,20308.686300757035,0,0,0,0,43.67496845170769,0
2022-10-28T00:00:00-05:00,20243.4,20281.3,20215.9,20280.9,39.33920762637301,0,20527.075513438176,20452.07466592627,20501.737270208894,20308.686300757035,0,0,0,0,39.33920762637301,0
2022-10-28T01:00:00-05:00,20280.9,20301.6,20251.4,20251.4,34.7174541527596,0,20510.758324932038,20440.19676530504,20501.737270208894,20308.686300757035,0,0,0,0,34.7174541527596,0
2022-10-28T02:00:00-05:00,20251.4,20259.6,20057.0,20075.5,28.774409010554542,0,20484.70779595069,20382.405846963014,20358.08720732856,20308.686300757035,0,0,0,0,28.774409010554542,0
2022-10-28T03:00:00-05:00,20075.5,20198.9,20023.8,20176.1,23.609522529664183,0,20466.974296190718,20370.55091414666,20358.08720732856,20308.686300757035,0,0,0,0,23.609522529664183,0
2022-10-28T04:00:00-05:00,20176.2,20222.5,20150.1,20195.9,18.594320714851413,0,20451.55724214278,20360.61783446792,20358.08720732856,20308.686300757035,0,0,0,0,18.594320714851413,0
2022-10-28T05:00:00-05:00,20195.8,20242.2,20130.4,20172.5,13.605674183484906,0,20436.33195810804,20350.35417873986,20358.08720732856,20308.686300757035,0,0,0,0,13.605674183484906,0
2022-10-28T06:00:00-05:00,20172.6,20203.3,20114.7,20172.8,8.902836836710142,0,20422.930774874745,20341.325155845592,20358.08720732856,20308.686300757035,0,0,0,0,8.902836836710142,0
2022-10-28T07:00:00-05:00,20172.8,20340.0,19981.0,20200.7,4.850410306347879,0,20411.67907665561,20334.20520670045,20358.08720732856,20308.686300757035,0,0,0,0,4.850410306347879,0
2022-10-28T08:00:00-05:00,20200.7,20580.3,20182.6,20461.7,2.535532063609231,0,20107.653193098995,20196.164894824247,20358.08720732856,20308.686300757035,0,0,0,0,2.535532063609231,0
2022-10-28T09:00:00-05:00,20461.7,20555.8,20325.3,20489.4,0.814980544688673,0,20107.822018579704,20203.216513934774,20358.08720732856,20308.686300757035,0,0,0,0,0.814980544688673,0
2022-10-28T10:00:00-05:00,20489.5,20527.7,20410.0,20472.6,0.0828866824552143,0,20103.638670781504,20200.127169537085,20358.08720732856,20308.686300757035,0,0,0,0,0.0828866824552143,0
2022-10-28T11:00:00-05:00,20472.6,20742.1,20446.5,20700.2,0.0142990107608491,0,20099.68228194532,20249.81171145899,20407.35825923942,20308.686300757035,0,0,0,0,0.0142990107608491,0
2022-10-28T12:00:00-05:00,20700.2,20723.9,20627.7,20630.5,0.1061873378599745,0,20099.25425402669,20249.504741268946,20407.35825923942,20308.686300757035,0,0,0,0,0.1061873378599745,0
2022-10-28T13:00:00-05:00,20629.8,20659.4,20581.3,20624.2,0.1481451095649358,0,20106.38941831796,20254.59767182551,20407.35825923942,20308.686300757035,0,0,0,0,0.1481451095649358,0
2022-10-28T14:00:00-05:00,20624.3,20627.6,20540.5,20605.0,0.2315223757428034,0,20120.10616883347,20264.237221189684,20407.35825923942,20308.686300757035,0,0,0,0,0.2315223757428034,0
2022-10-28T15:00:00-05:00,20605.1,20727.8,20605.1,20620.6,0.4433892130423102,0,20139.892460542516,20278.32550251645,20407.35825923942,20308.686300757035,0,0,0,0,0.4433892130423102,0
2022-10-28T16:00:00-05:00,20620.6,20654.4,20564.9,20586.2,0.7328859298640199,0,20161.220808696376,20293.03834935298,20407.35825923942,20308.686300757035,0,0,0,0,0.7328859298640199,0
2022-10-28T17:00:00-05:00,20586.2,20629.4,20579.0,20625.7,1.4770018048583975,0,20184.421193107893,20309.65454727633,20407.35825923942,20308.686300757035,0,0,0,0,1.4770018048583975,0
2022-10-28T18:00:00-05:00,20625.8,20627.7,20575.6,20588.7,2.6615652699407093,0,20203.60022626077,20322.892495686465,20407.35825923942,20308.686300757035,0,0,0,0,2.6615652699407093,0
2022-10-28T19:00:00-05:00,20588.8,20621.1,20554.1,20621.0,3.7696542176912464,0,20222.44344057865,20336.350345802734,20407.35825923942,20308.686300757035,0,0,0,0,3.7696542176912464,0
2022-10-28T20:00:00-05:00,20621.1,20637.5,20608.5,20628.8,4.731614259673319,0,20239.20912952304,20348.416399175047,20407.35825923942,20308.686300757035,0,0,0,0,4.731614259673319,0
2022-10-28T21:00:00-05:00,20628.8,20777.0,20628.7,20734.8,5.415229978605705,0,20261.574195481862,20379.8806466114,20446.253520353745,20308.686300757035,0,0,0,0,5.415229978605705,0
2022-10-28T22:00:00-05:00,20734.8,20821.2,20692.9,20754.4,5.847904571593445,0,20284.3891452017,20401.89185890128,20465.69250275198,20308.686300757035,0,0,0,0,5.847904571593445,0
2022-10-28T23:00:00-05:00,20754.5,20767.1,20663.8,20674.5,7.318660479062,0,20300.455858561283,20413.11922365837,20465.69250275198,20308.686300757035,0,0,0,0,7.318660479062,0
2022-10-29T00:00:00-05:00,20674.6,20745.9,20621.1,20654.5,9.406598958829685,0,20310.678895246296,20420.08910182545,20465.69250275198,20308.686300757035,0,0,0,0,9.406598958829685,0
2022-10-29T01:00:00-05:00,20654.5,20707.6,20647.8,20685.3,11.388875814915052,0,20328.02847754577,20432.371640759346,20465.69250275198,20308.686300757035,0,0,0,0,11.388875814915052,0
2022-10-29T02:00:00-05:00,20685.2,20770.0,20665.5,20770.0,11.501082398041907,0,20350.89866861073,20455.67400145805,20482.15706131331,20308.686300757035,0,0,0,0,11.501082398041907,0
2022-10-29T03:00:00-05:00,20770.0,20980.0,20725.7,20921.7,7.716144694479208,1,20380.247136426267,20515.6103523197,20632.117526006747,20342.535052013493,0,1,0,0,7.716144694479208,1
2022-10-29T04:00:00-05:00,20921.8,20965.3,20874.3,20952.6,5.012701714713514,1,20411.19974252497,20546.549806893723,20663.32793837671,20374.055876753424,0,0,0,0,5.012701714713514,1
2022-10-29T05:00:00-05:00,20952.6,21078.4,20741.3,20770.0,3.606797194797549,1,20431.025661424235,20558.896803068496,20663.32793837671,20374.055876753424,0,0,0,0,3.606797194797549,1
2022-10-29T06:00:00-05:00,20770.0,20801.4,20651.8,20695.9,2.960287533320665,1,20443.82793644237,20565.518632177773,20663.32793837671,20374.055876753424,0,0,0,0,2.960287533320665,1
2022-10-29T07:00:00-05:00,20696.0,20771.8,20679.2,20771.5,2.297362949702438,1,20459.185476168208,20575.172696075577,20663.32793837671,20374.055876753424,0,0,0,0,2.297362949702438,1
2022-10-29T08:00:00-05:00,20771.6,20782.3,20686.6,20774.1,1.7354162028638356,1,20471.833222952293,20583.16210900536,20663.32793837671,20374.055876753424,0,0,0,0,1.7354162028638356,1
2022-10-29T09:00:00-05:00,20774.2,20932.4,20756.2,20810.4,0.6013024002352473,1,20483.60239500609,20591.061294683237,20663.32793837671,20374.055876753424,0,0,0,0,0.6013024002352473,1
2022-10-29T10:00:00-05:00,20810.5,20941.2,20796.8,20923.0,0.0081807104826598,1,20498.84581591057,20604.884361932927,20663.32793837671,20374.055876753424,0,0,0,0,0.0081807104826598,1
2022-10-29T11:00:00-05:00,20923.1,20963.0,20853.0,20859.4,0.173287085003505,1,20512.19375938367,20614.306691501835,20663.32793837671,20374.055876753424,0,0,0,0,0.173287085003505,1
2022-10-29T12:00:00-05:00,20859.5,20976.0,20780.0,20808.3,0.8838273009582986,1,20522.82903721873,20621.27436881159,20663.32793837671,20374.055876753424,0,0,0,0,0.8838273009582986,1
2022-10-29T13:00:00-05:00,20808.4,20867.3,20758.6,20849.0,1.8227276327810908,1,20533.037575277143,20628.40175303072,20663.32793837671,20374.055876753424,0,0,0,0,1.8227276327810908,1
2022-10-29T14:00:00-05:00,20849.0,20853.4,20794.5,20838.5,3.2952107280352525,1,20539.764344323336,20633.0284510138,20663.32793837671,20374.055876753424,0,0,0,0,3.2952107280352525,1
2022-10-29T15:00:00-05:00,20838.6,20871.5,20824.0,20852.7,5.157428475695784,1,20542.859867834337,20635.20141670898,20663.32793837671,20374.055876753424,0,0,0,0,5.157428475695784,1
2022-10-29T16:00:00-05:00,20852.8,20894.5,20844.1,20849.0,7.331532768180832,1,20543.846198180872,20635.89023861957,20663.32793837671,20374.055876753424,0,0,0,0,7.331532768180832,1
2022-10-29T17:00:00-05:00,20849.1,20858.1,20700.6,20755.7,9.903592985863648,1,20546.36050389457,20637.31215488923,20663.32793837671,20374.055876753424,0,0,0,0,9.903592985863648,1
2022-10-29T18:00:00-05:00,20755.5,20807.4,20729.0,20802.9,12.714219965590756,1,20556.25153066365,20643.69648881632,20663.32793837671,20374.055876753424,0,0,0,0,12.714219965590756,1
2022-10-29T19:00:00-05:00,20802.9,20831.4,20702.3,20703.9,14.972326111047105,1,20560.20886570856,20645.31008810187,20663.32793837671,20374.055876753424,0,0,0,0,14.972326111047105,1
2022-10-29T20:00:00-05:00,20703.9,20777.4,20703.3,20777.4,17.733397611746803,1,20561.92423238591,20646.35332881252,20663.32793837671,20374.055876753424,0,0,0,0,17.733397611746803,1
2022-10-29T21:00:00-05:00,20777.5,20793.0,20744.3,20746.0,20.01521352994835,1,20561.20009379745,20645.961327188656,20663.32793837671,20374.055876753424,0,0,0,0,20.01521352994835,1
2022-10-29T22:00:00-05:00,20746.1,20797.5,20746.1,20771.0,23.399134111145248,1,20557.717973085557,20643.886017622197,20663.32793837671,20374.055876753424,0,0,0,0,23.399134111145248,1
2022-10-29T23:00:00-05:00,20771.0,20782.9,20742.3,20742.7,27.510858970590345,1,20553.991334199996,20641.895315956157,20663.32793837671,20374.945607544934,0,0,0,0,27.510858970590345,1
2022-10-30T00:00:00-05:00,20742.6,20801.1,20742.6,20798.9,32.50009930161758,1,20554.92834624306,20642.4960104203,20663.32793837671,20375.65626919909,0,0,0,0,32.50009930161758,1
2022-10-30T01:00:00-05:00,20798.9,20900.0,20792.3,20887.7,37.19628932263032,1,20557.45351431903,20644.35668959653,20663.32793837671,20375.748377544984,0,0,0,0,37.19628932263032,1
2022-10-30T02:00:00-05:00,20887.7,20923.9,20823.2,20844.0,41.555897474748846,1,20559.090283935013,20645.497063395665,20663.32793837671,20375.927525349143,0,0,0,0,41.555897474748846,1
2022-10-30T03:00:00-05:00,20844.0,20876.3,20714.5,20777.9,45.54615334233627,1,20561.736186126785,20647.098113049484,20663.32793837671,20375.927525349143,0,0,0,0,45.54615334233627,1
2022-10-30T04:00:00-05:00,20778.0,20814.2,20636.9,20689.8,47.00678551192247,1,20564.929653729847,20648.16295009003,20663.32793837671,20375.927525349143,0,0,0,0,47.00678551192247,1
2022-10-30T05:00:00-05:00,20689.8,20708.4,20630.4,20682.2,47.395254775593365,1,20568.580983006752,20649.22272761085,20663.32793837671,20375.927525349143,0,0,0,0,47.395254775593365,1
2022-10-30T06:00:00-05:00,20682.2,20779.8,20664.0,20769.7,49.79500024792223,1,20571.950665504304,20651.241284394742,20663.32793837671,20375.927525349143,0,0,0,0,49.79500024792223,1
2022-10-30T07:00:00-05:00,20769.7,20771.5,20672.2,20726.1,53.48819735903512,1,20575.734485095643,20653.078800434738,20663.32793837671,20375.927525349143,0,0,0,0,53.48819735903512,1
2022-10-30T08:00:00-05:00,20726.1,20726.1,20615.2,20646.0,52.90677379473024,1,20578.227470196405,20652.827648158414,20663.32793837671,20375.927525349143,0,0,0,0,52.90677379473024,1
2022-10-30T09:00:00-05:00,20646.1,20736.2,20626.5,20736.2,54.06653318809877,1,20584.51148425312,20656.144130027547,20663.32793837671,20375.927525349143,0,0,0,0,54.06653318809877,1
2022-10-30T10:00:00-05:00,20736.2,20738.8,20639.9,20677.1,54.32744155157058,1,20588.59035638402,20657.067314866614,20663.32793837671,20375.927525349143,0,0,0,0,54.32744155157058,1
2022-10-30T11:00:00-05:00,20677.2,20697.0,20535.3,20595.9,53.555655423114345,1,20588.98249632595,20653.78587618642,20663.32793837671,20375.927525349143,0,0,0,0,53.555655423114345,1
2022-10-30T12:00:00-05:00,20595.9,20659.7,20563.7,20659.4,53.85783098057267,1,20592.88359844092,20654.09689644616,20663.32793837671,20375.927525349143,0,0,0,0,53.85783098057267,1
2022-10-30T13:00:00-05:00,20659.3,20691.6,20641.7,20670.9,54.24487872267589,1,20597.36613135049,20655.062340418932,20663.32793837671,20376.031783587696,0,0,0,0,54.24487872267589,1
2022-10-30T14:00:00-05:00,20670.9,20688.1,20630.6,20644.0,55.003056019842965,1,20599.99602191768,20654.438486006657,20663.32793837671,20376.749514361643,0,0,0,0,55.003056019842965,1
2022-10-30T15:00:00-05:00,20644.0,20737.0,20644.0,20679.6,53.24427094058895,1,20603.929049666356,20655.68165167649,20663.32793837671,20377.01990648172,0,0,0,0,53.24427094058895,1
2022-10-30T16:00:00-05:00,20679.7,20699.4,20668.9,20684.5,51.55519938386556,1,20606.88137975195,20656.73763123761,20663.32793837671,20378.070196641194,0,0,0,0,51.55519938386556,1
2022-10-30T17:00:00-05:00,20684.5,20691.0,20507.3,20579.7,47.24304381984161,1,20797.39378023934,20742.970335179507,20663.32793837671,20378.070196641194,0,0,0,0,47.24304381984161,1
2022-10-30T18:00:00-05:00,20579.6,20629.4,20548.1,20621.0,43.66029800420274,1,20789.74637806506,20737.68241513389,20663.32793837671,20378.070196641194,0,0,0,0,43.66029800420274,1
2022-10-30T19:00:00-05:00,20621.1,20666.4,20530.7,20535.2,38.67023513940214,1,20776.585479359983,20716.239109519986,20663.32793837671,20378.070196641194,0,0,0,0,38.67023513940214,1
2022-10-30T20:00:00-05:00,20535.2,20565.9,20453.2,20521.8,33.823816763778474,1,20762.73550267124,20702.50162700343,20663.32793837671,20378.070196641194,0,0,0,0,33.823816763778474,1
2022-10-30T21:00:00-05:00,20521.7,20532.6,20425.7,20466.8,27.72493339734174,1,20745.72243321849,20675.99182491387,20663.32793837671,20378.070196641194,0,0,0,0,27.72493339734174,1
2022-10-30T22:00:00-05:00,20466.8,20519.1,20463.9,20514.9,22.970104657963667,1,20731.712389474866,20666.21416386804,20663.32793837671,20378.20097611068,0,0,0,0,22.970104657963667,1
2022-10-30T23:00:00-05:00,20514.9,20570.0,20512.2,20560.6,18.764278662655503,1,20722.083165228534,20660.27080423993,20663.32793837671,20378.90411092201,0,0,0,0,18.764278662655503,1
2022-10-31T00:00:00-05:00,20560.6,20585.8,20526.1,20538.1,14.701147569930168,1,20712.06838372714,20653.620663675207,20663.32793837671,20379.579980059283,0,0,0,0,14.701147569930168,1
2022-10-31T01:00:00-05:00,20538.1,20555.5,20454.1,20507.9,10.495501068125376,1,20699.837808480428,20644.89136137313,20663.32793837671,20379.73121985087,0,0,0,0,10.495501068125376,1
2022-10-31T02:00:00-05:00,20508.0,20542.7,20459.2,20542.7,6.314781458279817,1,20690.843877775187,20639.04234240213,20663.32793837671,20380.1054534435,0,0,0,0,6.314781458279817,1
2022-10-31T03:00:00-05:00,20542.7,20542.7,20450.8,20486.6,2.82410562975793,1,20679.3268606079,20630.44633896941,20663.32793837671,20380.37281586817,0,0,0,0,2.82410562975793,1
2022-10-31T04:00:00-05:00,20486.5,20727.3,20465.5,20712.4,1.2698383368096355,1,20490.51279565834,20545.984596743758,20663.32793837671,20380.37281586817,0,0,0,0,1.2698383368096355,1
2022-10-31T05:00:00-05:00,20712.4,20832.0,20683.0,20744.8,0.2475720467087812,1,20491.37604001043,20554.73203000782,20663.32793837671,20380.37281586817,0,0,0,0,0.2475720467087812,1
2022-10-31T06:00:00-05:00,20744.8,20812.6,20710.0,20721.3,0.0988782547837051,1,20487.246355371262,20551.74028792455,20663.32793837671,20380.37281586817,0,0,0,0,0.0988782547837051,1
2022-10-31T07:00:00-05:00,20721.3,20734.9,20639.3,20689.8,1.8112820759107755,1,20482.530425165827,20548.525929735515,20663.32793837671,20380.37281586817,0,0,0,0,1.8112820759107755,1
2022-10-31T08:00:00-05:00,20689.8,20741.3,20285.0,20319.2,6.108950174454582,1,20752.069857502844,20643.85239312713,20608.35635367389,20380.37281586817,0,0,0,0,6.108950174454582,1
2022-10-31T09:00:00-05:00,20319.3,20412.2,20232.5,20331.0,11.756376980569252,1,20750.38499425468,20642.60054978121,20608.35635367389,20380.37281586817,0,0,0,0,11.756376980569252,1
2022-10-31T10:00:00-05:00,20331.0,20447.2,20283.7,20391.0,18.63554158284468,1,20744.099513232293,20638.200169948577,20608.35635367389,20380.37281586817,0,0,0,0,18.63554158284468,1
2022-10-31T11:00:00-05:00,20390.9,20518.2,20320.7,20363.8,21.973621654795043,1,20730.92466885276,20628.69403225709,20608.35635367389,20380.37281586817,0,0,0,0,21.973621654795043,1
2022-10-31T12:00:00-05:00,20363.8,20411.9,20340.4,20364.9,26.53092904704905,1,20714.499844006223,20616.85665859328,20608.35635367389,20380.37281586817,0,0,0,0,26.53092904704905,1
2022-10-31T13:00:00-05:00,20364.9,20458.0,20352.2,20420.1,30.908577135253008,1,20701.109221296945,20607.90728503076,20608.35635367389,20380.37281586817,0,0,0,0,30.908577135253008,1
2022-10-31T14:00:00-05:00,20420.1,20422.8,20354.5,20359.1,36.17798494513659,1,20684.65960730719,20595.94040360845,20608.35635367389,20380.37281586817,0,0,0,0,36.17798494513659,1
2022-10-31T15:00:00-05:00,20359.1,20430.7,20350.0,20396.9,40.91111943205604,1,20670.63488601491,20586.23964604684,20608.35635367389,20380.37281586817,0,0,0,0,40.91111943205604,1
2022-10-31T16:00:00-05:00,20396.9,20415.7,20385.1,20398.6,46.50439233000995,1,20657.78628953533,20577.377157375093,20608.35635367389,20380.37281586817,0,0,0,0,46.50439233000995,1
2022-10-31T17:00:00-05:00,20398.6,20487.2,20369.5,20468.0,50.58017918959852,1,20649.415495327816,20572.55292229662,20608.35635367389,20380.37281586817,0,0,0,0,50.58017918959852,1
2022-10-31T18:00:00-05:00,20468.1,20510.0,20456.3,20483.2,55.48438878827625,1,20643.57439067862,20569.4129035588,20608.35635367389,20380.37281586817,0,0,0,0,55.48438878827625,1
2022-10-31T19:00:00-05:00,20483.3,20489.4,20431.6,20444.0,59.98762547144655,1,20638.89931587473,20566.47507820196,20608.35635367389,20380.37281586817,0,0,0,0,59.98762547144655,1
2022-10-31T20:00:00-05:00,20444.0,20539.5,20444.0,20497.7,63.69551836536904,1,20639.26967504129,20566.655471998383,20608.35635367389,20380.37281586817,0,0,0,0,63.69551836536904,1
2022-10-31T21:00:00-05:00,20497.7,20576.0,20486.9,20570.4,63.864009353506624,1,20643.6738674954,20566.41601069761,20608.35635367389,20380.37281586817,0,0,0,0,63.864009353506624,1
2022-10-31T22:00:00-05:00,20570.5,20574.9,20464.8,20473.4,65.01418450492056,1,20654.284754995744,20572.2124516886,20608.35635367389,20380.37281586817,0,0,0,0,65.01418450492056,1
2022-10-31T23:00:00-05:00,20472.7,20503.2,20455.2,20482.9,67.53727415897315,1,20664.732501456227,20577.65700742536,20608.35635367389,20380.37281586817,0,0,0,0,67.53727415897315,1
2022-11-01T00:00:00-05:00,20483.0,20534.8,20482.4,20518.7,69.97110548110828,1,20673.717725717248,20581.28456929134,20608.35635367389,20380.37281586817,0,0,0,0,69.97110548110828,1
2022-11-01T01:00:00-05:00,20518.7,20646.8,20515.2,20608.1,69.98715913713657,1,20676.934613054687,20579.969951654843,20608.35635367389,20380.37281586817,0,0,0,0,69.98715913713657,1
2022-11-01T02:00:00-05:00,20608.1,20637.5,20547.2,20581.4,68.90321769067921,1,20680.223030830195,20579.920727648518,20608.35635367389,20380.37281586817,0,0,0,0,68.90321769067921,1
2022-11-01T03:00:00-05:00,20581.4,20624.4,20561.3,20566.3,66.50406570099996,1,20682.64242525977,20580.209992359603,20608.35635367389,20380.37281586817,0,0,0,0,66.50406570099996,1
2022-11-01T04:00:00-05:00,20566.3,20685.5,20533.9,20580.5,63.61963986193494,1,20682.2968784828,20580.210973452475,20608.35635367389,20380.37281586817,0,0,0,0,63.61963986193494,1
2022-11-01T05:00:00-05:00,20580.6,20635.2,20562.7,20604.8,61.58065192258324,1,20680.251157294773,20580.860061436226,20608.35635367389,20380.37281586817,0,0,0,0,61.58065192258324,1
2022-11-01T06:00:00-05:00,20604.8,20604.8,20478.0,20512.1,62.5204902656325,1,20675.132538939422,20578.766965448987,20608.35635367389,20380.37281586817,0,0,0,0,62.5204902656325,1
2022-11-01T07:00:00-05:00,20512.1,20553.0,20470.0,20532.0,61.74277646443223,1,20670.74617133773,20577.333768612025,20608.35635367389,20380.37281586817,0,0,0,0,61.74277646443223,1
2022-11-01T08:00:00-05:00,20532.0,20541.1,20345.0,20416.2,62.39290575991212,1,20668.06326468758,20575.6354250184,20608.35635367389,20380.37281586817,0,0,0,0,62.39290575991212,1
2022-11-01T09:00:00-05:00,20416.2,20472.1,20323.3,20391.5,62.70920661374559,1,20670.33496957408,20577.14792287405,20608.35635367389,20380.37281586817,0,0,0,0,62.70920661374559,1
2022-11-01T10:00:00-05:00,20391.5,20451.2,20383.8,20438.3,61.74294176353931,1,20674.162921343537,20579.438539469586,20608.35635367389,20380.37281586817,0,0,0,0,61.74294176353931,1
2022-11-01T11:00:00-05:00,20438.2,20505.6,20367.7,20398.7,61.36697605048799,1,20677.78119868387,20581.812587340344,20608.35635367389,20380.37281586817,0,0,0,0,61.36697605048799,1
2022-11-01T12:00:00-05:00,20398.6,20440.3,20393.7,20426.0,60.98049886541044,1,20683.16381011307,20585.143569231823,20608.35635367389,20380.37281586817,0,0,0,0,60.98049886541044,1
2022-11-01T13:00:00-05:00,20426.1,20461.9,20396.5,20453.0,59.81527604638812,1,20689.87967854776,20588.99933971553,20608.35635367389,20380.37281586817,0,0,0,0,59.81527604638812,1
2022-11-01T14:00:00-05:00,20453.0,20487.4,20425.9,20440.6,58.78016090298445,1,20697.648782880813,20593.62438560745,20608.35635367389,20380.37281586817,0,0,0,0,58.78016090298445,1
2022-11-01T15:00:00-05:00,20440.7,20476.4,20428.4,20470.3,57.104793294067605,1,20701.22900678463,20595.566462920026,20608.35635367389,20380.37281586817,0,0,0,0,57.104793294067605,1
2022-11-01T16:00:00-05:00,20470.3,20474.2,20420.0,20433.1,55.914826506303136,1,20700.130996337884,20594.90114932464,20608.35635367389,20380.37281586817,0,0,0,0,55.914826506303136,1
2022-11-01T17:00:00-05:00,20434.0,20466.6,20425.4,20466.6,54.80987041087443,1,20697.283279191044,20593.33662303639,20608.35635367389,20380.37281586817,0,0,0,0,54.80987041087443,1
2022-11-01T18:00:00-05:00,20466.6,20489.9,20447.0,20475.7,52.993693502241946,1,20695.02893081822,20592.139809221317,20608.35635367389,20380.37281586817,0,0,0,0,52.993693502241946,1
2022-11-01T19:00:00-05:00,20474.6,20526.5,20400.8,20504.8,51.58118212856033,1,20697.348270249167,20593.20468753686,20608.35635367389,20380.37281586817,0,0,0,0,51.58118212856033,1
2022-11-01T20:00:00-05:00,20504.9,20521.4,20493.1,20498.8,49.33457604664948,1,20703.40748931776,20596.08569315917,20608.35635367389,20380.37281586817,0,0,0,0,49.33457604664948,1
2022-11-01T21:00:00-05:00,20498.9,20513.5,20451.4,20505.7,47.14916372320994,1,20715.83374345424,20601.766588695165,20608.35635367389,20380.37281586817,0,0,0,0,47.14916372320994,1
2022-11-01T22:00:00-05:00,20505.8,20545.0,20492.2,20514.0,44.44288125060474,1,20728.548266043137,20607.295447524302,20608.35635367389,20380.37281586817,0,0,0,0,44.44288125060474,1
2022-11-01T23:00:00-05:00,20514.0,20542.1,20501.1,20507.7,42.05508544988243,1,20741.8452955666,20613.291979124304,20608.35635367389,20380.37281586817,0,0,0,0,42.05508544988243,1
2022-11-02T00:00:00-05:00,20507.7,20550.0,20469.3,20475.8,39.725556085065215,1,20758.32039931832,20621.80629852348,20608.35635367389,20380.37281586817,0,0,0,0,39.725556085065215,1
2022-11-02T01:00:00-05:00,20475.8,20476.1,20453.4,20460.8,37.29246924983043,1,20775.84551440169,20631.29019918117,20608.35635367389,20380.37281586817,0,0,0,0,37.29246924983043,1
2022-11-02T02:00:00-05:00,20460.7,20471.7,20350.0,20417.8,35.56377188919763,1,20793.1976380956,20641.63667244957,20608.35635367389,20380.37281586817,0,0,0,0,35.56377188919763,1
2022-11-02T03:00:00-05:00,20417.8,20494.9,20402.7,20494.8,32.52456254793955,1,20807.25027758461,20648.55175004492,20608.35635367389,20380.37281586817,0,0,0,0,32.52456254793955,1
2022-11-02T04:00:00-05:00,20494.8,20526.0,20413.5,20454.8,31.06859978045972,1,20823.1045982374,20657.267312402542,20608.35635367389,20380.37281586817,0,0,0,0,31.06859978045972,1
2022-11-02T05:00:00-05:00,20454.8,20457.9,20329.6,20401.3,30.54207198100905,1,20843.104279119823,20669.403890775036,20608.35635367389,20380.37281586817,0,0,0,0,30.54207198100905,1
2022-11-02T06:00:00-05:00,20401.3,20454.5,20401.2,20424.7,28.655402437226336,1,20862.236336374423,20680.5932812339,20608.35635367389,20380.37281586817,0,0,0,0,28.655402437226336,1
2022-11-02T07:00:00-05:00,20424.8,20436.2,20348.7,20389.9,27.573831744282455,1,20880.760475873554,20691.993722991923,20608.35635367389,20380.37281586817,0,0,0,0,27.573831744282455,1
2022-11-02T08:00:00-05:00,20390.0,20414.1,20354.6,20389.0,27.35290670156047,1,20894.779872152198,20700.631645885216,20608.35635367389,20380.37281586817,0,0,0,0,27.35290670156047,1
2022-11-02T09:00:00-05:00,20389.0,20447.0,20388.9,20425.4,25.372269251427287,1,20902.614501804288,20705.225660545795,20608.35635367389,20380.37281586817,0,0,0,0,25.372269251427287,1
